datetime,busvoltage
2001:04:14 21:00:00 ,32.60036639
2001:04:15 00:00:00 ,32.59121285
2001:04:15 03:00:00 ,32.59087194
2001:04:15 06:00:00 ,32.59199972
2001:04:15 09:00:00 ,32.60907759
2001:04:15 12:00:00 ,32.62309416
2001:04:15 15:00:00 ,32.60142979
2001:04:15 18:00:00 ,32.6051275
2001:04:15 21:00:00 ,32.63833305
2001:04:16 00:00:00 ,32.64073762
2001:04:16 03:00:00 ,32.6216775
2001:04:16 06:00:00 ,32.59954484
2001:04:16 09:00:00 ,32.59144972
2001:04:16 12:00:00 ,32.60482194
2001:04:16 15:00:00 ,32.60012149
2001:04:16 18:00:00 ,32.60871638
2001:04:16 21:00:00 ,32.61788956
2001:04:17 00:00:00 ,32.62123305
2001:04:17 03:00:00 ,32.63484972
2001:04:17 06:00:00 ,32.62377232
2001:04:17 09:00:00 ,32.61003305
2001:04:17 12:00:00 ,32.62395557
2001:04:17 15:00:00 ,32.62453861
2001:04:17 18:00:00 ,32.60494972
2001:04:17 21:00:00 ,32.61395697
2001:04:18 00:00:00 ,32.60820527
2001:04:18 03:00:00 ,32.59864876
2001:04:18 06:00:00 ,32.61956083
2001:04:18 09:00:00 ,32.63686083
2001:04:18 12:00:00 ,32.63419972
2001:04:18 15:00:00 ,32.62663861
2001:04:18 18:00:00 ,32.58758385
2001:04:18 21:00:00 ,32.59414972
2001:04:19 00:00:00 ,32.60719416
2001:04:19 03:00:00 ,32.60735054
2001:04:19 06:00:00 ,32.59531639
2001:04:19 09:00:00 ,32.59440687
2001:04:19 12:00:00 ,32.61129972
2001:04:19 15:00:00 ,32.58908143
2001:04:19 18:00:00 ,32.57738371
2001:04:19 21:00:00 ,32.60750527
2001:04:20 00:00:00 ,32.5963645
2001:04:20 03:00:00 ,32.6248275
2001:04:20 06:00:00 ,32.62212317
2001:04:20 09:00:00 ,32.60231638
2001:04:20 12:00:00 ,32.60386083
2001:04:20 15:00:00 ,32.60737602
2001:04:20 18:00:00 ,32.60116083
2001:04:20 21:00:00 ,32.61794927
2001:04:21 00:00:00 ,32.62351083
2001:04:21 03:00:00 ,32.63121638
2001:04:21 06:00:00 ,32.63332292
2001:04:21 09:00:00 ,32.6181275
2001:04:21 12:00:00 ,32.60987625
2001:04:21 15:00:00 ,32.63751083
2001:04:21 18:00:00 ,32.63131083
2001:04:21 21:00:00 ,32.64214903
2001:04:22 00:00:00 ,32.63719116
2001:04:22 03:00:00 ,32.62657375
2001:04:22 06:00:00 ,32.6323775
2001:04:22 09:00:00 ,32.66153861
2001:04:22 12:00:00 ,32.64936158
2001:04:22 15:00:00 ,32.62851083
2001:04:22 18:00:00 ,32.62039711
2001:04:22 21:00:00 ,32.64471083
2001:04:23 00:00:00 ,32.66953861
2001:04:23 03:00:00 ,32.65386308
2001:04:23 06:00:00 ,32.62332194
2001:04:23 09:00:00 ,32.62517562
2001:04:23 12:00:00 ,32.64581638
2001:04:23 15:00:00 ,32.66473861
2001:04:23 18:00:00 ,32.65389754
2001:04:23 21:00:00 ,32.6326775
2001:04:24 00:00:00 ,32.63093417
2001:04:24 03:00:00 ,32.66868861
2001:04:24 06:00:00 ,32.65712194
2001:04:24 09:00:00 ,32.63223861
2001:04:24 12:00:00 ,32.62659972
2001:04:24 15:00:00 ,32.64927047
2001:04:24 18:00:00 ,32.65091638
2001:04:24 21:00:00 ,32.63690847
2001:04:25 00:00:00 ,32.63468565
2001:04:25 03:00:00 ,32.62927194
2001:04:25 06:00:00 ,32.66030702
2001:04:25 09:00:00 ,32.65292749
2001:04:25 12:00:00 ,32.65083057
2001:04:25 15:00:00 ,32.62539972
2001:04:25 18:00:00 ,32.64274614
2001:04:25 21:00:00 ,32.67650057
2001:04:26 00:00:00 ,32.64524881
2001:04:26 03:00:00 ,32.62010223
2001:04:26 06:00:00 ,32.63656083
2001:04:26 09:00:00 ,32.66079972
2001:04:26 12:00:00 ,32.64529838
2001:04:26 15:00:00 ,32.6298275
2001:04:26 18:00:00 ,32.61936987
2001:04:26 21:00:00 ,32.65807749
2001:04:27 00:00:00 ,32.64552194
2001:04:27 03:00:00 ,32.6327606
2001:04:27 06:00:00 ,32.62323305
2001:04:27 09:00:00 ,32.63762508
2001:04:27 12:00:00 ,32.6451275
2001:04:27 15:00:00 ,32.64747194
2001:04:27 18:00:00 ,32.60954457
2001:04:27 21:00:00 ,32.63834416
2001:04:28 00:00:00 ,32.64498673
2001:04:28 03:00:00 ,32.6462775
2001:04:28 06:00:00 ,32.63027194
2001:04:28 09:00:00 ,32.63487424
2001:04:28 12:00:00 ,32.64716083
2001:04:28 15:00:00 ,32.65139534
2001:04:28 18:00:00 ,32.63826638
2001:04:28 21:00:00 ,32.64598497
2001:04:29 00:00:00 ,32.62443861
2001:04:29 03:00:00 ,32.65720527
2001:04:29 06:00:00 ,32.64420241
2001:04:29 09:00:00 ,32.64088864
2001:04:29 12:00:00 ,32.61121644
2001:04:29 15:00:00 ,32.66088305
2001:04:29 18:00:00 ,32.64500527
2001:04:29 21:00:00 ,32.6280162
2001:04:30 00:00:00 ,32.62986083
2001:04:30 03:00:00 ,32.65560369
2001:04:30 06:00:00 ,32.62709972
2001:04:30 09:00:00 ,32.62251638
2001:04:30 12:00:00 ,32.65229867
2001:04:30 15:00:00 ,32.65534972
2001:04:30 18:00:00 ,32.64548898
2001:04:30 21:00:00 ,32.60464416
2001:05:01 00:00:00 ,32.63562194
2001:05:01 03:00:00 ,32.66058418
2001:05:01 06:00:00 ,32.63904416
2001:05:01 09:00:00 ,32.62114096
2001:05:01 12:00:00 ,32.64767151
2001:05:01 15:00:00 ,32.63576083
2001:05:01 18:00:00 ,32.63162146
2001:05:01 21:00:00 ,32.62311638
2001:05:02 00:00:00 ,32.64789107
2001:05:02 03:00:00 ,32.66032194
2001:05:02 06:00:00 ,32.61873032
2001:05:02 09:00:00 ,32.63348861
2001:05:02 12:00:00 ,32.64485527
2001:05:02 15:00:00 ,32.64169699
2001:05:02 18:00:00 ,32.61863861
2001:05:02 21:00:00 ,32.63498157
2001:05:03 00:00:00 ,32.66163305
2001:05:03 03:00:00 ,32.63414972
2001:05:03 06:00:00 ,32.61491455
2001:05:03 09:00:00 ,32.62821638
2001:05:03 12:00:00 ,32.64705066
2001:05:03 15:00:00 ,32.63199416
2001:05:03 18:00:00 ,32.63235527
2001:05:03 21:00:00 ,32.630971
2001:05:04 00:00:00 ,32.65143305
2001:05:04 03:00:00 ,32.63944576
2001:05:04 06:00:00 ,32.62674972
2001:05:04 09:00:00 ,32.6285275
2001:05:04 12:00:00 ,32.63663095
2001:05:04 15:00:00 ,32.64381083
2001:05:04 18:00:00 ,32.63654416
2001:05:04 21:00:00 ,32.64706638
2001:05:05 00:00:00 ,32.6595008
2001:05:05 03:00:00 ,32.64913033
2001:05:05 06:00:00 ,32.61013286
2001:05:05 09:00:00 ,32.64347029
2001:05:05 12:00:00 ,32.65852194
2001:05:05 15:00:00 ,32.624417
2001:05:05 18:00:00 ,32.62879972
2001:05:05 21:00:00 ,32.67159972
2001:05:06 00:00:00 ,32.66446684
2001:05:06 03:00:00 ,32.63583305
2001:05:06 06:00:00 ,32.65349739
2001:05:06 09:00:00 ,32.64736638
2001:05:06 12:00:00 ,32.64760527
2001:05:06 15:00:00 ,32.63457479
2001:05:06 18:00:00 ,32.65324217
2001:05:06 21:00:00 ,32.66942592
2001:05:07 00:00:00 ,32.6349275
2001:05:07 03:00:00 ,32.66766638
2001:05:07 06:00:00 ,32.62880348
2001:05:07 09:00:00 ,32.63224225
2001:05:07 12:00:00 ,32.61889138
2001:05:07 15:00:00 ,32.65827194
2001:05:07 18:00:00 ,32.63973305
2001:05:07 21:00:00 ,32.66042205
2001:05:08 00:00:00 ,32.66348305
2001:05:08 03:00:00 ,32.6584558
2001:05:08 06:00:00 ,32.63760527
2001:05:08 09:00:00 ,32.64899212
2001:05:08 12:00:00 ,32.67933861
2001:05:08 15:00:00 ,32.60075527
2001:05:08 18:00:00 ,32.66315933
2001:05:08 21:00:00 ,32.67797194
2001:05:09 00:00:00 ,32.64535677
2001:05:09 03:00:00 ,32.67029416
2001:05:09 06:00:00 ,32.65851638
2001:05:09 09:00:00 ,32.64717884
2001:05:09 12:00:00 ,32.6486275
2001:05:09 15:00:00 ,32.69977874
2001:05:09 18:00:00 ,32.62852194
2001:05:09 21:00:00 ,32.65375527
2001:05:10 00:00:00 ,32.64046409
2001:05:10 03:00:00 ,32.66316083
2001:05:10 06:00:00 ,32.6641456
2001:05:10 09:00:00 ,32.60674652
2001:05:10 12:00:00 ,32.65977607
2001:05:10 15:00:00 ,32.61445527
2001:05:10 18:00:00 ,32.66911083
2001:05:10 21:00:00 ,32.6777058
2001:05:11 00:00:00 ,32.59435527
2001:05:11 03:00:00 ,32.68193631
2001:05:11 06:00:00 ,32.63728861
2001:05:11 09:00:00 ,32.68236658
2001:05:11 12:00:00 ,32.62770708
2001:05:11 15:00:00 ,32.63970052
2001:05:11 18:00:00 ,32.65999972
2001:05:11 21:00:00 ,32.63012274
2001:05:12 00:00:00 ,32.59143082
2001:05:12 03:00:00 ,32.62949649
2001:05:12 06:00:00 ,32.65195714
2001:05:12 09:00:00 ,32.59709314
2001:05:12 12:00:00 ,32.56805975
2001:05:12 15:00:00 ,32.61195337
2001:05:12 18:00:00 ,32.64767978
2001:05:12 21:00:00 ,32.64181109
2001:05:13 00:00:00 ,32.65945198
2001:05:13 03:00:00 ,32.64833305
2001:05:13 06:00:00 ,32.67606934
2001:05:13 09:00:00 ,32.62206083
2001:05:13 12:00:00 ,32.69732194
2001:05:13 15:00:00 ,32.61352712
2001:05:13 18:00:00 ,32.67834416
2001:05:13 21:00:00 ,32.67060452
2001:05:14 00:00:00 ,32.64626083
2001:05:14 03:00:00 ,32.68384972
2001:05:14 06:00:00 ,32.63020516
2001:05:14 09:00:00 ,32.66491083
2001:05:14 12:00:00 ,32.65799305
2001:05:14 15:00:00 ,32.64277194
2001:05:14 18:00:00 ,32.70070486
2001:05:14 21:00:00 ,32.63891638
2001:05:15 00:00:00 ,32.68961638
2001:05:15 03:00:00 ,32.63976518
2001:05:15 06:00:00 ,32.66223861
2001:05:15 09:00:00 ,32.66690386
2001:05:15 12:00:00 ,32.61703861
2001:05:15 15:00:00 ,32.68072749
2001:05:15 18:00:00 ,32.63134246
2001:05:15 21:00:00 ,32.66350527
2001:05:16 00:00:00 ,32.67574981
2001:05:16 03:00:00 ,32.63070527
2001:05:16 06:00:00 ,32.68977194
2001:05:16 09:00:00 ,32.627609
2001:05:16 12:00:00 ,32.65321638
2001:05:16 15:00:00 ,32.66773271
2001:05:16 18:00:00 ,32.63540527
2001:05:16 21:00:00 ,32.68052749
2001:05:17 00:00:00 ,32.61901397
2001:05:17 03:00:00 ,32.67852194
2001:05:17 06:00:00 ,32.67122163
2001:05:17 09:00:00 ,32.6445275
2001:05:17 12:00:00 ,32.69026715
2001:05:17 15:00:00 ,32.62954972
2001:05:17 18:00:00 ,32.66954416
2001:05:17 21:00:00 ,32.67026713
2001:05:18 00:00:00 ,32.67355865
2001:05:18 03:00:00 ,32.68710716
2001:05:18 06:00:00 ,32.65849972
2001:05:18 09:00:00 ,32.68488861
2001:05:18 12:00:00 ,32.66559981
2001:05:18 15:00:00 ,32.66926638
2001:05:18 18:00:00 ,32.69642972
2001:05:18 21:00:00 ,32.65444883
2001:05:19 00:00:00 ,32.7014886
2001:05:19 03:00:00 ,32.66976412
2001:05:19 06:00:00 ,32.68886638
2001:05:19 09:00:00 ,32.6938841
2001:05:19 12:00:00 ,32.65754972
2001:05:19 15:00:00 ,32.70966123
2001:05:19 18:00:00 ,32.66093907
2001:05:19 21:00:00 ,32.70111638
2001:05:20 00:00:00 ,32.68302538
2001:05:20 03:00:00 ,32.66972749
2001:05:20 06:00:00 ,32.71826873
2001:05:20 09:00:00 ,32.66368861
2001:05:20 12:00:00 ,32.69320527
2001:05:20 15:00:00 ,32.68031083
2001:05:20 18:00:00 ,32.69431638
2001:05:20 21:00:00 ,32.63441916
2001:05:21 00:00:00 ,32.68902749
2001:05:21 03:00:00 ,32.68602749
2001:05:21 06:00:00 ,32.67490991
2001:05:21 09:00:00 ,32.70619416
2001:05:21 12:00:00 ,32.6631097
2001:05:21 15:00:00 ,32.72802749
2001:05:21 18:00:00 ,32.60616319
2001:05:21 21:00:00 ,32.68967194
2001:05:22 00:00:00 ,32.66816083
2001:05:22 03:00:00 ,32.71765652
2001:05:22 06:00:00 ,32.6049775
2001:05:22 09:00:00 ,32.69510405
2001:05:22 12:00:00 ,32.66953861
2001:05:22 15:00:00 ,32.71062194
2001:05:22 18:00:00 ,32.61492316
2001:05:22 21:00:00 ,32.69819972
2001:05:23 00:00:00 ,32.67998312
2001:05:23 03:00:00 ,32.71312194
2001:05:23 06:00:00 ,32.62626083
2001:05:23 09:00:00 ,32.71830132
2001:05:23 12:00:00 ,32.60786598
2001:05:23 15:00:00 ,32.71158816
2001:05:23 18:00:00 ,32.61797834
2001:05:23 21:00:00 ,32.67053861
2001:05:24 00:00:00 ,32.64792172
2001:05:24 03:00:00 ,32.72208305
2001:05:24 06:00:00 ,32.62002288
2001:05:24 09:00:00 ,32.69634892
2001:05:24 12:00:00 ,32.66363995
2001:05:24 15:00:00 ,32.73794972
2001:05:24 18:00:00 ,32.61254972
2001:05:24 21:00:00 ,32.66449843
2001:05:25 00:00:00 ,32.6465775
2001:05:25 03:00:00 ,32.68932592
2001:05:25 06:00:00 ,32.67485972
2001:05:25 09:00:00 ,32.66299164
2001:05:25 12:00:00 ,32.70962647
2001:05:25 15:00:00 ,32.65271083
2001:05:25 18:00:00 ,32.70068193
2001:05:25 21:00:00 ,32.67595527
2001:05:26 00:00:00 ,32.69750527
2001:05:26 03:00:00 ,32.60604983
2001:05:26 06:00:00 ,32.74313381
2001:05:26 09:00:00 ,32.60606616
2001:05:26 12:00:00 ,32.69039972
2001:05:26 15:00:00 ,32.65094397
2001:05:26 18:00:00 ,32.67636083
2001:05:26 21:00:00 ,32.68919416
2001:05:27 00:00:00 ,32.6565051
2001:05:27 03:00:00 ,32.69939416
2001:05:27 06:00:00 ,32.65089736
2001:05:27 09:00:00 ,32.67972194
2001:05:27 12:00:00 ,32.66889416
2001:05:27 15:00:00 ,32.66111507
2001:05:27 18:00:00 ,32.68836083
2001:05:27 21:00:00 ,32.64557689
2001:05:28 00:00:00 ,32.67991638
2001:05:28 03:00:00 ,32.66723861
2001:05:28 06:00:00 ,32.68140293
2001:05:28 09:00:00 ,32.68342194
2001:05:28 12:00:00 ,32.6497349
2001:05:28 15:00:00 ,32.7167386
2001:05:28 18:00:00 ,32.59089416
2001:05:28 21:00:00 ,32.68224416
2001:05:29 00:00:00 ,32.64075527
2001:05:29 03:00:00 ,32.68964047
2001:05:29 06:00:00 ,32.69881509
2001:05:29 09:00:00 ,32.66252643
2001:05:29 12:00:00 ,32.70445393
2001:05:29 15:00:00 ,32.6386593
2001:05:29 18:00:00 ,32.70213996
2001:05:29 21:00:00 ,32.64931638
2001:05:30 00:00:00 ,32.65949864
2001:05:30 03:00:00 ,32.67175527
2001:05:30 06:00:00 ,32.65182749
2001:05:30 09:00:00 ,32.66930461
2001:05:30 12:00:00 ,32.65352749
2001:05:30 15:00:00 ,32.67747171
2001:05:30 18:00:00 ,32.67764199
2001:05:30 21:00:00 ,32.64558696
2001:05:31 00:00:00 ,32.68225147
2001:05:31 03:00:00 ,32.64926638
2001:05:31 06:00:00 ,32.66960028
2001:05:31 09:00:00 ,32.68493861
2001:05:31 12:00:00 ,32.63724194
2001:05:31 15:00:00 ,32.68482194
2001:05:31 18:00:00 ,32.65137749
2001:05:31 21:00:00 ,32.65871304
2001:06:01 00:00:00 ,32.66504416
2001:06:01 03:00:00 ,32.64884379
2001:06:01 06:00:00 ,32.69527749
2001:06:01 09:00:00 ,32.64516638
2001:06:01 12:00:00 ,32.66582231
2001:06:01 15:00:00 ,32.65908305
2001:06:01 18:00:00 ,32.67758544
2001:06:01 21:00:00 ,32.6304775
2001:06:02 00:00:00 ,32.69477194
2001:06:02 03:00:00 ,32.59412194
2001:06:02 06:00:00 ,32.70847194
2001:06:02 09:00:00 ,32.6339559
2001:06:02 12:00:00 ,32.68704416
2001:06:02 15:00:00 ,32.63983313
2001:06:02 18:00:00 ,32.72182749
2001:06:02 21:00:00 ,32.60785527
2001:06:03 00:00:00 ,32.67574742
2001:06:03 03:00:00 ,32.65703305
2001:06:03 06:00:00 ,32.66969372
2001:06:03 09:00:00 ,32.66234972
2001:06:03 12:00:00 ,32.6298775
2001:06:03 15:00:00 ,32.71028411
2001:06:03 18:00:00 ,32.63384972
2001:06:03 21:00:00 ,32.71509776
2001:06:04 00:00:00 ,32.62641083
2001:06:04 03:00:00 ,32.69707194
2001:06:04 06:00:00 ,32.66048203
2001:06:04 09:00:00 ,32.6667461
2001:06:04 12:00:00 ,32.60257396
2001:06:04 15:00:00 ,32.62969416
2001:06:04 18:00:00 ,32.7166496
2001:06:04 21:00:00 ,32.64723104
2001:06:05 00:00:00 ,32.72408305
2001:06:05 03:00:00 ,32.64025106
2001:06:05 06:00:00 ,32.69643305
2001:06:05 09:00:00 ,32.66232326
2001:06:05 12:00:00 ,32.69102194
2001:06:05 15:00:00 ,32.69793305
2001:06:05 18:00:00 ,32.64903663
2001:06:05 21:00:00 ,32.72507194
2001:06:06 00:00:00 ,32.63433793
2001:06:06 03:00:00 ,32.72793672
2001:06:06 06:00:00 ,32.65382194
2001:06:06 09:00:00 ,32.70858875
2001:06:06 12:00:00 ,32.6341275
2001:06:06 15:00:00 ,32.66868365
2001:06:06 18:00:00 ,32.70954972
2001:06:06 21:00:00 ,32.65192323
2001:06:07 00:00:00 ,32.71596083
2001:06:07 03:00:00 ,32.63901156
2001:06:07 06:00:00 ,32.72695667
2001:06:07 09:00:00 ,32.64808305
2001:06:07 12:00:00 ,32.73240069
2001:06:07 15:00:00 ,32.66787749
2001:06:07 18:00:00 ,32.6770748
2001:06:07 21:00:00 ,32.69095883
2001:06:08 00:00:00 ,32.65819416
2001:06:08 03:00:00 ,32.74271488
2001:06:08 06:00:00 ,32.64465294
2001:06:08 09:00:00 ,32.72724416
2001:06:08 12:00:00 ,32.63678985
2001:06:08 15:00:00 ,32.71466638
2001:06:08 18:00:00 ,32.67996168
2001:06:08 21:00:00 ,32.68702724
2001:06:09 00:00:00 ,32.69313046
2001:06:09 03:00:00 ,32.65946638
2001:06:09 06:00:00 ,32.72729416
2001:06:09 09:00:00 ,32.65880127
2001:06:09 12:00:00 ,32.73303658
2001:06:09 15:00:00 ,32.63787277
2001:06:09 18:00:00 ,32.71002749
2001:06:09 21:00:00 ,32.67490527
2001:06:10 00:00:00 ,32.70042937
2001:06:10 03:00:00 ,32.70078305
2001:06:10 06:00:00 ,32.67156128
2001:06:10 09:00:00 ,32.7116886
2001:06:10 12:00:00 ,32.66052194
2001:06:10 15:00:00 ,32.73641533
2001:06:10 18:00:00 ,32.65432749
2001:06:10 21:00:00 ,32.71095772
2001:06:11 00:00:00 ,32.66157749
2001:06:11 03:00:00 ,32.68027823
2001:06:11 06:00:00 ,32.69774972
2001:06:11 09:00:00 ,32.67507194
2001:06:11 12:00:00 ,32.71807194
2001:06:11 15:00:00 ,32.63573305
2001:06:11 18:00:00 ,32.72840226
2001:06:11 21:00:00 ,32.64740527
2001:06:12 00:00:00 ,32.71447194
2001:06:12 03:00:00 ,32.67255028
2001:06:12 06:00:00 ,32.68354972
2001:06:12 09:00:00 ,32.68509046
2001:06:12 12:00:00 ,32.67259972
2001:06:12 15:00:00 ,32.73200527
2001:06:12 18:00:00 ,32.65567171
2001:06:12 21:00:00 ,32.7316386
2001:06:13 00:00:00 ,32.63089405
2001:06:13 03:00:00 ,32.70061594
2001:06:13 06:00:00 ,32.67216476
2001:06:13 09:00:00 ,32.70277194
2001:06:13 12:00:00 ,32.67196672
2001:06:13 15:00:00 ,32.66381102
2001:06:13 18:00:00 ,32.7164886
2001:06:13 21:00:00 ,32.65827459
2001:06:14 00:00:00 ,32.72353632
2001:06:14 03:00:00 ,32.64491083
2001:06:14 06:00:00 ,32.71471556
2001:06:14 09:00:00 ,32.63880527
2001:06:14 12:00:00 ,32.68915424
2001:06:14 15:00:00 ,32.68390527
2001:06:14 18:00:00 ,32.65879416
2001:06:14 21:00:00 ,32.71708883
2001:06:15 00:00:00 ,32.65184972
2001:06:15 03:00:00 ,32.73103793
2001:06:15 06:00:00 ,32.65468861
2001:06:15 09:00:00 ,32.72509764
2001:06:15 12:00:00 ,32.64925198
2001:06:15 15:00:00 ,32.69180819
2001:06:15 18:00:00 ,32.68220156
2001:06:15 21:00:00 ,32.66674972
2001:06:16 00:00:00 ,32.70672612
2001:06:16 03:00:00 ,32.66048861
2001:06:16 06:00:00 ,32.72496083
2001:06:16 09:00:00 ,32.63814778
2001:06:16 12:00:00 ,32.74594268
2001:06:16 15:00:00 ,32.63017251
2001:06:16 18:00:00 ,32.69650131
2001:06:16 21:00:00 ,32.6840864
2001:06:17 00:00:00 ,32.66590862
2001:06:17 03:00:00 ,32.71444416
2001:06:17 06:00:00 ,32.64986026
2001:06:17 09:00:00 ,32.71231638
2001:06:17 12:00:00 ,32.63997952
2001:06:17 15:00:00 ,32.73322749
2001:06:17 18:00:00 ,32.65666083
2001:06:17 21:00:00 ,32.69844019
2001:06:18 00:00:00 ,32.67066083
2001:06:18 03:00:00 ,32.67432755
2001:06:18 06:00:00 ,32.75625332
2001:06:18 09:00:00 ,32.64408344
2001:06:18 12:00:00 ,32.70564699
2001:06:18 15:00:00 ,32.59830408
2001:06:18 18:00:00 ,32.70572908
2001:06:18 21:00:00 ,32.65615527
2001:06:19 00:00:00 ,32.70737194
2001:06:19 03:00:00 ,32.67706885
2001:06:19 06:00:00 ,32.67021436
2001:06:19 09:00:00 ,32.68540537
2001:06:19 12:00:00 ,32.65236083
2001:06:19 15:00:00 ,32.72136459
2001:06:19 18:00:00 ,32.62553861
2001:06:19 21:00:00 ,32.7095386
2001:06:20 00:00:00 ,32.62765113
2001:06:20 03:00:00 ,32.69546638
2001:06:20 06:00:00 ,32.67504619
2001:06:20 09:00:00 ,32.67664628
2001:06:20 12:00:00 ,32.61501783
2001:06:20 15:00:00 ,32.6211177
2001:06:20 18:00:00 ,32.71262888
2001:06:20 21:00:00 ,32.66295692
2001:06:21 00:00:00 ,32.72802613
2001:06:21 03:00:00 ,32.62343861
2001:06:21 06:00:00 ,32.6820307
2001:06:21 09:00:00 ,32.46536639
2001:06:21 12:00:00 ,32.18671921
2001:06:21 15:00:00 ,32.21334417
2001:06:21 18:00:00 ,32.21924417
2001:06:21 21:00:00 ,32.21819306
2001:06:22 00:00:00 ,32.26094617
2001:06:22 03:00:00 ,32.23396514
2001:06:22 06:00:00 ,32.23164973
2001:06:22 09:00:00 ,32.20789019
2001:06:22 12:00:00 ,32.22079417
2001:06:22 15:00:00 ,32.23942195
2001:06:22 18:00:00 ,32.2357236
2001:06:22 21:00:00 ,32.52677194
2001:06:23 00:00:00 ,32.62139514
2001:06:23 03:00:00 ,32.65451764
2001:06:23 06:00:00 ,32.68765318
2001:06:23 09:00:00 ,32.64770197
2001:06:23 12:00:00 ,32.66466083
2001:06:23 15:00:00 ,32.61020124
2001:06:23 18:00:00 ,32.70184972
2001:06:23 21:00:00 ,32.62612002
2001:06:24 00:00:00 ,32.70066083
2001:06:24 03:00:00 ,32.62723305
2001:06:24 06:00:00 ,32.66426883
2001:06:24 09:00:00 ,32.65969416
2001:06:24 12:00:00 ,32.64726638
2001:06:24 15:00:00 ,32.70337749
2001:06:24 18:00:00 ,32.62672194
2001:06:24 21:00:00 ,32.70850347
2001:06:25 00:00:00 ,32.6169275
2001:06:25 03:00:00 ,32.69782656
2001:06:25 06:00:00 ,32.65563305
2001:06:25 09:00:00 ,32.67877194
2001:06:25 12:00:00 ,32.63235347
2001:06:25 15:00:00 ,32.63454972
2001:06:25 18:00:00 ,32.69163423
2001:06:25 21:00:00 ,32.65092194
2001:06:26 00:00:00 ,32.71492155
2001:06:26 03:00:00 ,32.6209775
2001:06:26 06:00:00 ,32.69716638
2001:06:26 09:00:00 ,32.63700476
2001:06:26 12:00:00 ,32.68991083
2001:06:26 15:00:00 ,32.66367545
2001:06:26 18:00:00 ,32.66976311
2001:06:26 21:00:00 ,32.70179972
2001:06:27 00:00:00 ,32.64188447
2001:06:27 03:00:00 ,32.71256083
2001:06:27 06:00:00 ,32.63511582
2001:06:27 09:00:00 ,32.70741425
2001:06:27 12:00:00 ,32.62342194
2001:06:27 15:00:00 ,32.68034294
2001:06:27 18:00:00 ,32.65853305
2001:06:27 21:00:00 ,32.65592881
2001:06:28 00:00:00 ,32.69237194
2001:06:28 03:00:00 ,32.64081121
2001:06:28 06:00:00 ,32.72206083
2001:06:28 09:00:00 ,32.63101083
2001:06:28 12:00:00 ,32.72561828
2001:06:28 15:00:00 ,32.63373305
2001:06:28 18:00:00 ,32.68073625
2001:06:28 21:00:00 ,32.66658861
2001:06:29 00:00:00 ,32.67813305
2001:06:29 03:00:00 ,32.7187889
2001:06:29 06:00:00 ,32.64497194
2001:06:29 09:00:00 ,32.71187156
2001:06:29 12:00:00 ,32.62407194
2001:06:29 15:00:00 ,32.71901885
2001:06:29 18:00:00 ,32.64688335
2001:06:29 21:00:00 ,32.69226638
2001:06:30 00:00:00 ,32.66968117
2001:06:30 03:00:00 ,32.68696803
2001:06:30 06:00:00 ,32.70168673
2001:06:30 09:00:00 ,32.65502749
2001:06:30 12:00:00 ,32.71113305
2001:06:30 15:00:00 ,32.63220626
2001:06:30 18:00:00 ,32.70229416
2001:06:30 21:00:00 ,32.64873286
2001:07:01 00:00:00 ,32.70302194
2001:07:01 03:00:00 ,32.68331083
2001:07:01 06:00:00 ,32.6790557
2001:07:01 09:00:00 ,32.69255527
2001:07:01 12:00:00 ,32.66066066
2001:07:01 15:00:00 ,32.7333386
2001:07:01 18:00:00 ,32.6333548
2001:07:01 21:00:00 ,32.71440111
2001:07:02 00:00:00 ,32.63008068
2001:07:02 03:00:00 ,32.70077882
2001:07:02 06:00:00 ,32.68012749
2001:07:02 09:00:00 ,32.67361676
2001:07:02 12:00:00 ,32.65969972
2001:07:02 15:00:00 ,32.63315527
2001:07:02 18:00:00 ,32.70554979
2001:07:02 21:00:00 ,32.65614972
2001:07:03 00:00:00 ,32.73492347
2001:07:03 03:00:00 ,32.6377775
2001:07:03 06:00:00 ,32.68590527
2001:07:03 09:00:00 ,32.67134394
2001:07:03 12:00:00 ,32.69310527
2001:07:03 15:00:00 ,32.69512698
2001:07:03 18:00:00 ,32.64618861
2001:07:03 21:00:00 ,32.71573305
2001:07:04 00:00:00 ,32.65131083
2001:07:04 03:00:00 ,32.72724069
2001:07:04 06:00:00 ,32.65760807
2001:07:04 09:00:00 ,32.70531083
2001:07:04 12:00:00 ,32.64874994
2001:07:04 15:00:00 ,32.67852749
2001:07:04 18:00:00 ,32.69540527
2001:07:04 21:00:00 ,32.66169772
2001:07:05 00:00:00 ,32.71992749
2001:07:05 03:00:00 ,32.64214374
2001:07:05 06:00:00 ,32.72322194
2001:07:05 09:00:00 ,32.65355527
2001:07:05 12:00:00 ,32.72247965
2001:07:05 15:00:00 ,32.6488775
2001:07:05 18:00:00 ,32.66962194
2001:07:05 21:00:00 ,32.68718305
2001:07:06 00:00:00 ,32.66795712
2001:07:06 03:00:00 ,32.71677749
2001:07:06 06:00:00 ,32.65082698
2001:07:06 09:00:00 ,32.73202147
2001:07:06 12:00:00 ,32.64010527
2001:07:06 15:00:00 ,32.7113284
